person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Roxana Ardelean,roxanaardelean,roxanaardelean@kappa.ro,5940625049300,2000-05-29,"Aleea Popa Nr. 114, Giarmata, 328110",0762 124 641,27:ac:b6:0f:e6:b3,34.114.26.70,RO31JLRB4916384566683589,2025-07-07 11:46:02,9902,789,249,754955,6c78403f-1f0b-401d-8c8e-855ee0615b7e
Irinel Stan,irinelstan,irinelstan@kappa.ro,3190521012316,1989-09-04,"Intrarea Claudia Dumitrescu Nr. 451, Viseu de Sus, 224941",0722 765 628,11:1a:37:49:b7:b7,177.59.199.64,RO39TWYQ6932534918340104,2025-07-07 11:46:02,25968,582,524,1780382,99e60c41-6479-4c51-85e1-cf0595def606
Cedrin Tomescu,cedrintomescu,cedrintomescu@kappa.ro,7391130115649,1952-05-17,"Bulevardul Niță Nr. 29, Oituz, 593864",0731 955 086,66:0d:69:96:7b:66,106.197.224.144,RO11DTRP6729978288301790,2025-07-07 11:46:02,21008,781,609,638172,9a41bb36-0bec-4b5d-bd13-3a295a60fbe0
Gicu Popa,gicupopa,gicupopa@kappa.ro,6441113225457,2000-05-10,"Aleea Mocanu Nr. 921 Bl. 56  Sc. 31 Ap. 375, Pipera (Voluntari), 933088",0748 539 726,aa:f0:90:c1:0c:39,103.174.193.248,RO68LHNW1774651299969661,2025-07-07 11:46:02,3067,565,691,1520814,a423fe22-58e2-442f-951c-955fa31cf5bf
Viorela Pușcașu,viorelapușcașu,viorelapușcașu@email.ro,2080810233350,1943-05-06,"Bulevardul Pop, Medgidia, 577336",0767 126 713,64:d9:c6:5f:7b:c9,131.59.164.39,RO85RCRZ8097499981413816,2025-07-07 11:46:02,18056,975,595,1390125,f4b2f09f-7229-4f2e-8cbb-cc825992647d
Antonela Gheorghiu,antonelagheorghiu,antonelagheorghiu@acasa.ro,6670818163824,1987-03-18,"Soseaua Norica Dumitrescu, Adjud, 716570",0235 952 105,37:1b:ca:1d:15:2d,9.196.156.87,RO87KCLQ0741798698476227,2025-07-07 11:46:02,12705,448,352,1040693,21a4519c-f386-4ee4-b278-85fe407de822
Stanca Marin,stancamarin,stancamarin@zzup.ro,5160407101902,1953-07-25,"Intrarea Pușcașu, Ineu, 471841",0765 057 301,f7:f6:69:a6:86:33,49.68.85.131,RO65DGBA4591071576990863,2025-07-07 11:46:02,18869,189,432,947586,96667384-0e08-41a0-bbdd-af735fc18df9
Evanghelina Tudor,evanghelinatudor,evanghelinatudor@post.ro,3120709295133,1993-06-23,"Bulevardul Georgia Nemeș Nr. 12, Vulcan, 858920",0749 174 019,e1:ca:95:67:f0:d3,62.152.77.247,RO87CXHP2503385722919071,2025-07-07 11:46:02,35917,13,302,380566,53ff5da2-9964-4509-a119-1e1a63e0cb8c
Speranța Eftimie,speranțaeftimie,speranțaeftimie@email.ro,1950715010563,2015-06-01,"Intrarea Simona Dumitrescu, Moldova Veche, 274079",0761 376 374,1e:aa:bf:82:47:2f,39.66.7.151,RO27INUU1029652137164123,2025-07-07 11:46:02,7055,633,441,383980,377129c6-ad46-4b4b-b9bf-c540be37f444
Romina Popescu,rominapopescu,rominapopescu@zzup.ro,1180106196638,2011-06-22,"Soseaua Cristea, Otopeni, 671434",0746 379 947,e1:d7:67:98:c0:b3,148.199.85.243,RO79DBDV9926814455435747,2025-07-07 11:46:02,5403,530,179,906589,89ea5953-14e4-4dc0-a852-936b40932ae0
Tinca Nistor,tincanistor,tincanistor@email.ro,2690501412583,1978-04-14,"Bulevardul Vincențiu Stancu Nr. 37, Ovidiu, 575046",0736 324 496,9c:60:c1:fb:50:15,215.74.84.220,RO14VCPZ2145910307604670,2025-07-07 11:46:02,24682,413,462,1510094,0558b432-4476-4dee-9f79-a17a6c97dc1e
Grațiela Pop,grațielapop,grațielapop@141.ro,3610105249161,1986-02-03,"Drumul Manole Nr. 65, Zalau, 883689",0731 573 399,07:3b:15:b7:12:7a,9.216.243.118,RO82WHDI8427665546891930,2025-07-07 11:46:02,26919,20,769,456673,7aedd740-d571-4c1e-9758-e02895c53766
Silviana Mocanu,silvianamocanu,silvianamocanu@acasa.ro,5520303445257,1945-04-21,"Aleea Niță Nr. 962 Bl. 43  Sc. 24 Ap. 842, Babeni, 686589",0251 369 618,1d:eb:52:aa:a4:69,49.65.66.221,RO61GKXW3364358943632296,2025-07-07 11:46:02,13687,154,100,1882778,95213914-e075-48ee-a690-60ec03b1e198
Elisabeta Florea,elisabetaflorea,elisabetaflorea@post.ro,6210712078127,1912-03-09,"Drumul Adelina Oprea Nr. 82, Magurele, 367169",0771 758 904,69:73:bb:39:7e:c6,86.220.239.64,RO43XQZH2804186891873401,2025-07-07 11:46:02,15879,159,398,864767,a0bb4f2c-418b-4442-9206-fcdbf039a6ce
Sanda Barbu,sandabarbu,sandabarbu@acasa.ro,2310826283203,1913-07-10,"Intrarea Dorin Oprea Nr. 602 Bl. 60  Sc. 45 Ap. 611, Talmaciu, 524615",0234 085 055,3a:b3:d1:38:75:52,13.136.255.93,RO40BOIZ2746062671301530,2025-07-07 11:46:02,16615,208,732,876741,9a082852-ed18-4057-bd8e-9588a18bb858
Carina Mazilescu,carinamazilescu,carinamazilescu@acasa.ro,1340702050802,1946-01-13,"Intrarea Oprea Nr. 340, Targu Neamt, 475151",0758 181 666,c7:57:19:2c:07:1f,147.244.36.35,RO38NOCJ6731237049819964,2025-07-07 11:46:02,2591,918,119,1278567,00b45bd9-446a-48f4-813b-dbbd95f6b245
Venera Stoica,venerastoica,venerastoica@acasa.ro,5201212367521,1987-05-07,"Strada Eftimie Nr. 579, Odorheiu Secuiesc, 665997",0732 796 600,88:a1:ea:00:c1:2b,32.233.231.177,RO41FWZZ6436441537678235,2025-07-07 11:46:02,8234,898,637,1461536,af29924b-afbc-478a-897a-1aae31f9c882
Dafina Albu,dafinaalbu,dafinaalbu@kappa.ro,4320114322099,2008-02-07,"Strada Clara Marin Nr. 34 Bl. 69  Sc. 56 Ap. 327, Moisei, 388101",0252 113 945,d1:0f:df:77:1e:cf,68.86.114.85,RO72GQUS3573682250370236,2025-07-07 11:46:02,16451,213,162,630188,3434f074-c94c-4bcb-8e99-99c8846ec4eb
Todor Marin,todormarin,todormarin@acasa.ro,3050417242964,1930-10-18,"Intrarea Preda, Pancota, 292163",0238 538 762,39:de:47:2e:c2:16,121.166.72.192,RO13JEOJ0523983274480568,2025-07-07 11:46:02,24214,182,373,369284,9f5532d0-4647-4838-a269-11ec3898f0e9
Pavel Popa,pavelpopa,pavelpopa@zzup.ro,5500819299319,1944-03-02,"Drumul Nemeș Nr. 47, Vaslui, 516572",0729 857 945,1e:1b:20:4f:10:5f,92.107.65.219,RO11PBTP2883609693747379,2025-07-07 11:46:02,4510,966,127,831151,f7b1a28f-c00e-424f-9303-c3ba59920a3f
Mugurel Diaconescu,mugureldiaconescu,mugureldiaconescu@zzup.ro,2940421167070,1994-02-13,"Soseaua Anghel Albu, Jibou, 605718",0745 760 611,2d:ec:69:21:79:3b,64.163.73.22,RO62HYYB8952355329038954,2025-07-07 11:46:02,6796,202,19,557183,30abf138-9b79-473c-a30d-d6a56937b2cb
Gică Tudor,gicătudor,gicătudor@141.ro,6170829030765,1936-12-18,"Intrarea Albu, Turnu Magurele, 642559",0257 492 146,7e:f5:1b:82:34:00,53.140.96.28,RO38VNNR5345211648706891,2025-07-07 11:46:02,6489,34,404,804710,211950af-f29c-4ace-be67-258ed03cbfba
Stela Nemeș,stelanemeș,stelanemeș@acasa.ro,4690913286901,2011-11-26,"Drumul Grațiana Dumitrescu Nr. 74 Bl. 13  Sc. 87 Ap. 348, Baia Sprie, 939248",0760 627 313,18:f7:1d:9a:5a:90,128.141.182.193,RO57SFQY0623389204397680,2025-07-07 11:46:02,17856,223,449,1523337,15a34026-05ce-40f3-adce-b5e175f25a9f
Cecilia Pușcașu,ceciliapușcașu,ceciliapușcașu@141.ro,1771210245443,2009-10-29,"Soseaua Bogdan Tabacu Nr. 309 Bl. 17  Sc. 99 Ap. 941, Eforie Nord, 282497",0257 015 014,51:d2:2c:0b:d3:e1,56.58.33.118,RO85HBHV4546965028677986,2025-07-07 11:46:02,17965,71,549,258399,cd122116-735b-4c3d-8b7c-59dc0e7d552e
Călin Nemeș,călinnemeș,călinnemeș@gmail.com,5940809109936,1912-09-18,"Strada Ivona Marin, Dej, 438434",0231 924 499,77:59:c3:10:a9:1a,80.127.38.19,RO82YWEU0322981541319540,2025-07-07 11:46:02,33275,851,670,257878,b314282e-c908-4c54-8b87-d8b3ca49f363
Luana Ioniță,luanaioniță,luanaioniță@gmail.com,6430431378602,1977-07-17,"Intrarea Oprea, Calan, 655845",0764 475 395,50:85:1d:35:17:1e,1.56.134.163,RO52YRUO4248636689962699,2025-07-07 11:46:02,23273,180,670,1471921,f17ae0c7-306d-43f2-9709-53f76953b1d0
Violeta Tabacu,violetatabacu,violetatabacu@zzup.ro,2471130323976,1965-04-23,"Bulevardul Tincuța Ioniță Nr. 46 Bl. 56  Sc. 49 Ap. 785, Filiasi, 838616",0761 831 638,ff:bd:68:e1:d2:28,71.148.252.108,RO37IISJ7280102999883519,2025-07-07 11:46:02,3429,214,654,1495260,3684f015-9934-4ea3-aa51-63ce0b965759
Adelina Cristea,adelinacristea,adelinacristea@zzup.ro,5080531258141,1997-04-09,"Strada Oprea, Filiasi, 626110",0746 030 418,ec:ae:44:16:5a:79,192.18.252.154,RO63HDJS5070088329250524,2025-07-07 11:46:02,30420,162,494,762425,fc631cd6-d4c4-473d-84fd-4e4674b89776
Axenia Stancu,axeniastancu,axeniastancu@gmail.com,2401111091421,1928-04-02,"Aleea Diaconescu Nr. 78, Pantelimon, 966669",0740 252 941,64:45:dd:b7:09:d4,175.239.110.223,RO20ZTYI2737194526573875,2025-07-07 11:46:02,1327,40,397,403161,c386156b-0851-4083-ac97-1fc2c026f45e
Liliana Stănescu,lilianastănescu,lilianastănescu@zzup.ro,1720521410764,2021-06-02,"Soseaua Ionescu Nr. 35 Bl. 63  Sc. 48 Ap. 459, Suceava, 293095",0728 503 113,49:a0:3c:00:8e:93,180.223.0.162,RO14XPBF3170547276597768,2025-07-07 11:46:02,22169,866,421,1564008,f5c3e4f2-9e07-4a3e-8f56-489a8be78bdd
Cleopatra Tabacu,cleopatratabacu,cleopatratabacu@gmail.com,5730505413853,1949-10-21,"Drumul Măriuca Barbu Nr. 35 Bl. 44  Sc. 56 Ap. 256, Sadova, 426699",0741 148 946,2d:f5:7a:64:5f:e5,111.210.152.12,RO32VKKM1589661426378785,2025-07-07 11:46:02,5464,707,312,1655719,c6a04a05-4038-449c-915f-f40a43edc4c8
Constantin Voinea,constantinvoinea,constantinvoinea@post.ro,7340811241133,1923-11-23,"Strada Cristea, Sandominic, 486177",0751 119 414,6d:46:ce:92:c6:b0,54.12.249.245,RO40HOFT0201395377036527,2025-07-07 11:46:02,11742,346,668,726443,e3e030d0-8c1a-4987-8b5c-93a9c027a419
Antonie Tomescu,antonietomescu,antonietomescu@post.ro,4410421412287,1960-12-29,"Strada Manole Nr. 223, Berceni, 132818",0727 286 162,f1:60:9d:fe:1c:28,47.92.11.196,RO25GFYU5843909239479501,2025-07-07 11:46:02,14059,542,475,960374,961e53dd-9a3a-488c-97ea-986cba87af08
Ionelia Nistor,ionelianistor,ionelianistor@post.ro,6570713326906,1912-06-24,"Bulevardul Ardelean, Plosca, 387459",0747 536 612,9a:48:31:8c:e0:81,186.171.75.250,RO74CNFX1435980634611689,2025-07-07 11:46:02,15740,862,148,502120,3636c3ea-e8fe-4b35-96ee-2080f38fcb30
Pompilia Popa,pompiliapopa,pompiliapopa@141.ro,4970710326643,2003-08-09,"Bulevardul Popescu Nr. 69, Rovinari, 511390",0741 161 242,c4:f2:0d:16:f4:ec,134.175.88.243,RO72BWZY1845193805963778,2025-07-07 11:46:02,33848,360,579,1381304,bb55409f-c99a-4467-b155-dca21d507e16
Agripina Dinu,agripinadinu,agripinadinu@kappa.ro,2601220017941,1968-06-25,"Intrarea Pușcașu, Covasna, 193289",0233 699 824,ce:20:59:d2:2b:f7,183.76.71.46,RO67MJYT8172648793690966,2025-07-07 11:46:02,27842,281,268,1501896,cc4a3828-e66a-40ea-9d9d-d56e38e0c8aa
Vincențiu Dochioiu,vincențiudochioiu,vincențiudochioiu@email.ro,8590517033633,1914-11-12,"Aleea Aanei, Targu Frumos, 144253",0245 217 350,5f:d1:5f:24:92:76,220.25.145.12,RO75IIPR9831562861123021,2025-07-07 11:46:02,12655,541,371,1941728,0a6338cc-afd6-42e1-b399-9c8c4805e5a1
Anaida Dima,anaidadima,anaidadima@141.ro,7491013301918,1966-05-12,"Intrarea Luminița Manole Nr. 205, Dej, 994205",0764 598 788,f7:20:1f:f7:db:db,133.145.132.120,RO03NFIJ8583296927086843,2025-07-07 11:46:02,8289,198,540,584244,cbe4a007-8359-419d-8fb7-ba95bd0064e3
Olimpia Stan,olimpiastan,olimpiastan@kappa.ro,6780505179195,1985-02-25,"Strada Aurelia Eftimie, Constanta, 657271",0253 241 844,fa:09:2a:37:70:70,123.43.100.32,RO23HECI0609791224990904,2025-07-07 11:46:02,4982,726,230,367198,c9cb08d3-023b-4793-b0ea-1406c7f036a1
Dorel Voinea,dorelvoinea,dorelvoinea@zzup.ro,6401121342669,1958-10-01,"Aleea Barbu, Sannicolau Mare, 651773",0733 273 524,a6:67:07:9c:1b:0d,180.70.114.71,RO95EOCL4885237614328052,2025-07-07 11:46:02,12329,381,615,96299,0293a408-b9f0-47f9-8e65-255b8f61ae37
Voicu Dinu,voicudinu,voicudinu@141.ro,7411123398151,2022-04-28,"Strada Albu, Sacueni, 119389",0742 187 206,00:06:42:75:9d:d9,215.237.133.190,RO55PVCP0617937111288516,2025-07-07 11:46:02,19432,771,403,189196,dd639227-8506-49a9-8a72-c1dddcb1fce0
Albertina Dobre,albertinadobre,albertinadobre@kappa.ro,8510316285370,1994-01-06,"Soseaua Diaconu, Lugoj, 586283",0742 425 712,b9:9f:1f:2f:d7:b2,219.77.228.165,RO57SUYI9071506743143435,2025-07-07 11:46:02,20644,13,144,679371,97b2c239-7982-4a34-9ea7-90c66b16b5a2
Alexe Popescu,alexepopescu,alexepopescu@post.ro,4041113074947,1916-12-24,"Soseaua Georgescu, Straja, 960473",0770 643 307,f3:21:0c:bd:18:4b,131.130.4.106,RO15PWSI3341050475937633,2025-07-07 11:46:02,10544,220,509,1106180,7830c858-9381-4ef2-9bea-b76eef60a179
Basarab Ene,basarabene,basarabene@email.ro,4260116074695,1930-10-01,"Drumul Niță Nr. 82 Bl. 75  Sc. 10 Ap. 330, Sebis, 168033",0780 587 162,b4:44:72:80:65:6b,200.102.19.0,RO45JWCG9886825532964280,2025-07-07 11:46:02,31131,661,96,931668,1022833c-db7b-4dbd-8a8a-5a2f38d91364
Dominic Stoica,dominicstoica,dominicstoica@141.ro,4050116116121,1917-04-13,"Soseaua Pușcașu Nr. 752, Salonta, 744878",0752 579 088,71:7c:f4:fc:1b:95,191.155.201.194,RO28BGQD9944493206594375,2025-07-07 11:46:02,1878,878,474,654060,01a39a65-62f8-43e5-ba47-0f3ab1171e1c
Eugenia Eftimie,eugeniaeftimie,eugeniaeftimie@zzup.ro,7890122177049,1981-11-24,"Strada Anuța Suciu Nr. 121, Marghita, 406004",0765 008 779,f2:55:a9:1c:7e:db,69.152.160.69,RO11BIVV0108131970555467,2025-07-07 11:46:02,989,622,391,1102725,3d72d25a-0283-443f-bff3-b2fe2a76fda8
Marta Preda,martapreda,martapreda@acasa.ro,6980531151161,1987-08-09,"Drumul Gheorghiu Nr. 52, Oituz, 767422",0242 129 241,a2:21:ef:ba:14:c9,212.89.202.251,RO58LBUW6998894057500118,2025-07-07 11:46:02,3447,755,639,1295442,ab5333b6-d800-4f66-9684-f8d6f6f1d2ff
Florina Mocanu,florinamocanu,florinamocanu@zzup.ro,3961012319441,1920-03-22,"Soseaua Florea, Videle, 768830",0780 281 476,6c:76:2e:6d:f6:93,99.28.208.29,RO88WWLG7842689806359041,2025-07-07 11:46:02,26679,5,455,768786,52e76abf-99a4-43f6-89e8-f020650720b6
Zamfir Tomescu,zamfirtomescu,zamfirtomescu@zzup.ro,5210826084627,1954-02-20,"Bulevardul Adina Preda Nr. 47 Bl. 29  Sc. 67 Ap. 905, Urziceni, 693933",0240 724 057,7f:e3:4e:b7:ee:3e,42.183.152.110,RO79VETF9383858190729743,2025-07-07 11:46:02,24234,405,396,613671,e5e69d4c-4820-4f0a-9bcf-b6782bb86d5b
Eustațiu Ene,eustațiuene,eustațiuene@email.ro,8820726358069,1933-11-18,"Aleea Betina Ioniță Nr. 363, Suceava, 322981",0771 476 572,e8:2e:7c:cd:e0:20,87.170.139.9,RO89EHEV1981186207240677,2025-07-07 11:46:02,13540,132,593,824742,0dd4e529-1045-48d8-a515-52ca2c9ec04d
Iulia Dima,iuliadima,iuliadima@kappa.ro,5611229125673,1935-07-08,"Intrarea Ene Nr. 122 Bl. 93  Sc. 86 Ap. 100, Moisei, 354467",0243 349 103,4a:e4:71:2c:8e:1b,27.198.206.183,RO43AYDG3313781661789867,2025-07-07 11:46:02,24961,254,13,788225,b9cd8ea5-87c8-4f06-8556-229e3f0cb474
Dorian Mazilescu,dorianmazilescu,dorianmazilescu@gmail.com,8550416366311,1927-03-02,"Aleea Nistor Nr. 159 Bl. 48  Sc. 29 Ap. 706, Miercurea-Ciuc, 126688",0268 004 690,e1:85:bd:70:46:c3,1.69.248.219,RO90LPRM6915341611524376,2025-07-07 11:46:02,5308,772,131,329496,7d1d8283-894e-4c1e-8402-05eadd1fbf28
Luminița Stănescu,luminițastănescu,luminițastănescu@gmail.com,7350505238086,1934-05-09,"Aleea Marcheta Stancu, Borcea, 154480",0237 879 645,9d:de:c6:5b:4e:e8,80.64.30.66,RO37MQMF7093053306298073,2025-07-07 11:46:02,5182,921,384,652269,93965c4f-567d-4e75-98c6-d4f83ada4262
Anca Ionescu,ancaionescu,ancaionescu@acasa.ro,7040103337356,1987-04-26,"Intrarea Cristea, Poiana Mare, 879042",0737 894 842,0c:de:5c:cf:21:a7,63.149.179.235,RO25HHHS5892172546993187,2025-07-07 11:46:02,10266,679,786,1254440,806a929c-6452-400a-aa4d-76fb90dc40cd
Adam Pop,adampop,adampop@kappa.ro,5161021449855,1978-07-22,"Bulevardul Florea Nr. 31, Orsova, 312806",0772 346 240,aa:f7:da:cb:c1:dd,67.169.235.59,RO24ZQFP4018768947419721,2025-07-07 11:46:02,152,23,727,1923453,7439ca5a-b56d-4675-8408-6d78c792c71d
Semenica Ardelean,semenicaardelean,semenicaardelean@141.ro,5540801210774,1910-10-27,"Soseaua Teona Pop Nr. 790, Modelu, 257231",0740 374 718,99:4b:37:2d:da:d2,75.102.140.250,RO05KZYO1726520529775473,2025-07-07 11:46:02,19985,885,319,369975,e6a4e846-2d25-4030-82de-9e8ee9a0acd1
Jeana Ardelean,jeanaardelean,jeanaardelean@zzup.ro,2040504101088,2015-03-02,"Soseaua Suciu Nr. 14, Cernavoda, 740455",0721 622 115,7d:de:d8:cb:49:5d,200.10.57.156,RO83LRLM9692943252051770,2025-07-07 11:46:02,29054,751,65,54436,c24b487f-9f89-4fb3-9f7f-78d3e000f9a8
Iuliana Pușcașu,iulianapușcașu,iulianapușcașu@zzup.ro,3570106265824,1945-07-16,"Aleea Eftimie Nr. 109, Turda, 717835",0231 368 455,b7:74:2b:30:d3:b5,80.24.208.69,RO40XPTN6852587171189380,2025-07-07 11:46:02,4577,330,86,1228859,bc1ede29-0e8c-4afe-bd4c-7a7ba0d50d68
Mircea Niță,mirceaniță,mirceaniță@gmail.com,3790603442208,1951-10-07,"Intrarea Florea Nr. 53 Bl. 10  Sc. 18 Ap. 287, Tarnaveni, 326672",0253 189 754,33:8e:f1:04:9f:5e,119.171.236.80,RO29EAYX2945974214776574,2025-07-07 11:46:02,16447,42,774,1386054,00e1ccb8-ad85-44c9-a2d8-f2e04a6e8bb5
Ilinca Gheorghiu,ilincagheorghiu,ilincagheorghiu@kappa.ro,4940423514439,2024-05-21,"Soseaua Dobre Nr. 797, Sighisoara, 231229",0254 587 636,48:4c:5b:1e:69:cf,176.121.68.155,RO55SGGP1401906040570917,2025-07-07 11:46:02,23685,65,0,738025,218f1647-88d3-410f-b2bc-aecb4090e2d7
Mihail Manole,mihailmanole,mihailmanole@zzup.ro,7931025397619,2006-02-18,"Intrarea Monalisa Dima, Slatina, 686907",0232 721 452,f8:af:4d:78:90:58,213.73.141.19,RO37PVVD1801506020562315,2025-07-07 11:46:02,22090,575,497,1399871,22d7701e-2382-4de8-afbb-03d0a755c057
Atena Georgescu,atenageorgescu,atenageorgescu@email.ro,7450731443285,1944-12-18,"Aleea Aanei, Saveni, 768168",0257 003 837,d9:9e:28:9c:8f:5e,153.92.15.24,RO56DBJC6425209240899936,2025-07-07 11:46:02,20129,610,600,1366209,0b7af1a9-d47d-4e2c-a626-c707fe764163
Aura Dochioiu,auradochioiu,auradochioiu@post.ro,7881113042967,1975-09-06,"Drumul Popescu Nr. 757 Bl. 32  Sc. 85 Ap. 965, Gilau, 942181",0724 676 755,c8:20:fb:a9:b4:10,38.36.242.186,RO03XNFJ9396390401068563,2025-07-07 11:46:02,8048,105,41,1373592,ae5cb8e6-e95e-405c-96a0-95652a59987d
Titus Stancu,titusstancu,titusstancu@acasa.ro,8480830111566,1996-01-21,"Intrarea Savina Mazilescu Nr. 376 Bl. 72  Sc. 16 Ap. 419, Peretu, 430600",0727 566 972,0c:2e:5c:3e:00:ff,29.159.90.248,RO26LYBV9610006125398815,2025-07-07 11:46:02,12009,574,100,355197,0c18738f-3193-44fc-8aef-deb8b41621d7
Todor Pop,todorpop,todorpop@gmail.com,6320802306225,2013-12-13,"Soseaua Popescu Nr. 57, Targoviste, 479860",0731 163 490,cd:78:72:f2:d9:9f,145.127.217.21,RO61XTBV6890777654758272,2025-07-07 11:46:02,28871,107,448,623233,fdba271d-4429-4f38-8b67-8ece2fb08ffc
Felicia Ionescu,feliciaionescu,feliciaionescu@acasa.ro,8340312354823,2020-09-02,"Bulevardul Zaharia Dobre Nr. 92 Bl. 75  Sc. 99 Ap. 732, Caransebes, 861826",0724 349 379,ef:d2:a8:36:8c:5d,184.205.69.204,RO05GDIN3529142038696000,2025-07-07 11:46:02,9387,873,637,104537,f27501c8-6f84-4306-8850-77c366537d00
Costache Georgescu,costachegeorgescu,costachegeorgescu@acasa.ro,3801208269313,1978-01-02,"Aleea Ionică Nemeș, Cluj-Napoca, 655298",0761 205 692,26:11:82:fd:db:be,136.25.253.47,RO73WQGR7693689576176165,2025-07-07 11:46:02,27713,187,29,1524668,7634b1e6-7db1-451c-b6a1-3607db127cba
Salomea Ene,salomeaene,salomeaene@141.ro,8041130099553,1919-01-13,"Aleea Tiberia Stănescu, Modelu, 107404",0788 891 894,82:e9:97:88:90:78,13.4.71.155,RO57PJRF6504452329000433,2025-07-07 11:46:02,15814,28,155,447852,99aea701-5e0b-45ec-882c-30f1e1389b8b
Vicențiu Florea,vicențiuflorea,vicențiuflorea@zzup.ro,7590314048659,1929-12-28,"Soseaua Zaharia Manole Nr. 23, Horodnic de Sus, 380553",0785 979 618,cb:2a:ec:44:d2:98,141.248.247.142,RO72TYVQ9955629353009416,2025-07-07 11:46:02,32146,394,158,884855,a7905f33-1613-4d42-b864-decaa860169e
Olimpia Dinu,olimpiadinu,olimpiadinu@141.ro,5700719514744,1965-09-21,"Strada Popescu Nr. 66, Miercurea-Ciuc, 425684",0759 451 214,19:62:12:2f:d9:a6,20.240.182.204,RO16VSSW1854815223857494,2025-07-07 11:46:02,2038,687,134,1746198,0b8dec98-d558-4f2b-9292-def28e8979f1
Anda Gheorghiu,andagheorghiu,andagheorghiu@post.ro,1891029197946,1970-10-15,"Soseaua Voinea Nr. 27, Cisnadie, 455825",0753 884 044,fa:1b:4f:28:11:48,221.197.244.9,RO18ZGTJ6298550422522339,2025-07-07 11:46:02,32399,795,431,1393624,97b11da1-d343-4a62-85f0-e0e860cb9aa2
Nicușor Aanei,nicușoraanei,nicușoraanei@zzup.ro,5900105217531,2004-12-03,"Drumul Anghel Albu Nr. 66, Valenii de Munte, 179002",0785 547 145,91:54:27:1a:4c:ec,51.157.146.252,RO68RVKT6234330618593140,2025-07-07 11:46:02,4532,658,434,1943521,261e3261-1546-430a-bfdc-e69f7179bed6
Corina Popescu,corinapopescu,corinapopescu@post.ro,2390427173539,1918-12-27,"Strada Pop Nr. 926 Bl. 27  Sc. 19 Ap. 931, Curtici, 905556",0252 917 643,1f:ea:e4:79:50:3b,113.86.142.141,RO96UEGT2231879720004648,2025-07-07 11:46:02,4211,867,444,785789,9efe7806-79de-4c1c-98f8-fa8fe01e52f5
Crina Dinu,crinadinu,crinadinu@post.ro,3120326091960,1990-10-13,"Aleea Diaconescu Nr. 725, Viseu de Sus, 722277",0750 913 869,6f:4e:97:2e:07:5a,60.122.100.220,RO36QJTB7464251582252783,2025-07-07 11:46:02,30713,859,130,1930171,eca13277-ebf4-4096-921d-435c3d1a29c1
Pamfil Tomescu,pamfiltomescu,pamfiltomescu@141.ro,3300221301570,1929-10-13,"Aleea Stoica, Vladimirescu, 135137",0770 029 401,09:85:63:ca:ba:18,216.118.50.200,RO39IYKU9251264376836236,2025-07-07 11:46:02,25492,124,217,1387056,2b92989a-09de-43e9-bd7c-3f3b407b896b
Casiana Ioniță,casianaioniță,casianaioniță@141.ro,4000522129374,1954-12-07,"Aleea Dochioiu Nr. 22, Borcea, 302061",0728 931 057,01:cc:87:8e:39:34,223.241.30.31,RO25UELW8207494149669791,2025-07-07 11:46:02,13018,293,700,1459670,a8a49e37-8897-4383-84f2-079842af3625
Marina Dochioiu,marinadochioiu,marinadochioiu@acasa.ro,8000425132813,1993-07-03,"Soseaua Zaraza Mocanu Nr. 14, Fagaras, 781986",0256 591 288,e5:f0:82:46:95:f9,18.121.48.4,RO91RVAM1439974112097096,2025-07-07 11:46:02,5145,542,243,1888874,8b83ca59-ac27-493c-be01-a8f876d5cf24
Lucențiu Ababei,lucențiuababei,lucențiuababei@acasa.ro,7800315263459,1921-10-01,"Bulevardul Gheorghiu Nr. 913, Urziceni, 142032",0262 634 505,e5:fa:5e:80:69:ab,66.80.41.217,RO34FYVN3862025467217799,2025-07-07 11:46:02,6324,672,142,736308,e3b23e74-1b4d-4640-929b-716782b7fd2f
Marcheta Diaconu,marchetadiaconu,marchetadiaconu@141.ro,2271222204144,2015-05-06,"Strada Ardelean, Draganesti-Olt, 175343",0730 654 769,50:8d:c6:94:d8:92,90.149.244.193,RO35FBFM8294619295529128,2025-07-07 11:46:02,33720,331,143,1540196,a0ee9311-bffb-47ae-b2c4-597880c590c4
Grațiela Eftimie,grațielaeftimie,grațielaeftimie@gmail.com,4751026439382,2016-12-25,"Aleea Nistor Nr. 17, Tulcea, 242573",0748 044 926,a0:cd:15:1b:a2:e2,104.145.52.32,RO87EGWJ9920012141370208,2025-07-07 11:46:02,1696,585,791,1733410,e858b8e7-9048-4a3a-b260-b8d208957f97
Răducu Mazilescu,răducumazilescu,răducumazilescu@141.ro,7470614289630,1922-11-04,"Aleea Pompiliu Stan, Paunesti, 790928",0732 100 878,91:72:c8:b4:d5:29,57.168.255.87,RO03RHJI9094288283867872,2025-07-07 11:46:02,1499,702,75,973139,90393a40-9326-46c1-8ce8-d1d0c3cb8932
